Date,Open,High,Low,Close,Adj Close,Volume
11/23/2015,29.817499,29.932501,29.334999,29.4375,26.835003,129930000
11/24/2015,29.3325,29.8375,29.280001,29.719999,27.092522,171212800
11/25/2015,29.8025,29.807501,29.48,29.5075,26.898811,85553200
11/27/2015,29.5725,29.602501,29.4,29.452499,26.84868,52185600
11/30/2015,29.497499,29.852501,29.4375,29.575001,26.960342,156721200
12/1/2015,29.6875,29.702499,29.215,29.334999,26.741564,139409600
12/2/2015,29.334999,29.5275,29.02,29.07,26.49999,133546400
12/3/2015,29.137501,29.1975,28.555,28.799999,26.253859,166278000
12/4/2015,28.8225,29.8125,28.7775,29.7575,27.126709,231108000
12/7/2015,29.745001,29.965,29.452499,29.57,26.955788,128336800
12/8/2015,29.379999,29.65,29.215,29.557501,26.944399,137238000
12/9/2015,29.41,29.422501,28.77,28.905001,26.349581,185445600
12/10/2015,29.01,29.235001,28.877501,29.0425,26.474924,116850800
12/11/2015,28.797501,28.8475,28.2125,28.295,25.793503,187544800
12/14/2015,28.045,28.17,27.4475,28.120001,25.633976,257274800
12/15/2015,27.985001,28.200001,27.5875,27.622499,25.18046,213292400
12/16/2015,27.7675,27.997499,27.200001,27.834999,25.374172,224954000
12/17/2015,28.004999,28.0625,27.245001,27.245001,24.836332,179091200
12/18/2015,27.227501,27.379999,26.452499,26.5075,24.164038,385813200
12/21/2015,26.82,26.842501,26.3925,26.8325,24.460306,190362400
12/22/2015,26.85,26.93,26.612499,26.807501,24.437511,131157600
12/23/2015,26.817499,27.2125,26.799999,27.1525,24.752012,130629600
12/24/2015,27.25,27.25,26.987499,27.0075,24.619827,54281600
12/28/2015,26.897499,26.922501,26.545,26.705,24.344072,106816800
12/29/2015,26.74,27.3575,26.715,27.184999,24.781643,123724800
12/30/2015,27.145,27.174999,26.795,26.83,24.458029,100855200
12/31/2015,26.752501,26.7575,26.205,26.315001,23.988556,163649200
1/4/2016,25.6525,26.342501,25.5,26.3375,24.00906,270597600
1/5/2016,26.4375,26.4625,25.602501,25.6775,23.40741,223164000
1/6/2016,25.139999,25.592501,24.967501,25.174999,22.949339,273829600
1/7/2016,24.67,25.032499,24.1075,24.112499,21.980776,324377600
1/8/2016,24.637501,24.7775,24.190001,24.24,22.097,283192000
1/11/2016,24.7425,24.764999,24.334999,24.6325,22.4548,198957600
1/12/2016,25.137501,25.172501,24.709999,24.99,22.780699,196616800
1/13/2016,25.08,25.297501,24.325001,24.3475,22.19499,249758400
1/14/2016,24.49,25.120001,23.934999,24.879999,22.68042,252680400
1/15/2016,24.049999,24.4275,23.84,24.282499,22.13574,319335600
1/19/2016,24.602501,24.6625,23.875,24.165001,22.028629,212350800
1/20/2016,23.775,24.547501,23.355,24.1975,22.058264,289337600
1/21/2016,24.264999,24.469999,23.735001,24.075001,21.94659,208646000
1/22/2016,24.657499,25.365,24.592501,25.355,23.113422,263202000
1/25/2016,25.379999,25.3825,24.8025,24.860001,22.662189,207178000
1/26/2016,24.9825,25.219999,24.5175,24.997499,22.787529,300308000
1/27/2016,24.01,24.157499,23.334999,23.355,21.290237,533478800
1/28/2016,23.4475,23.629999,23.0975,23.522499,21.442928,222715200
1/29/2016,23.6975,24.334999,23.5875,24.334999,22.183607,257666000
2/1/2016,24.1175,24.1775,23.85,24.1075,21.976217,163774000
2/2/2016,23.855,24.01,23.57,23.620001,21.531811,149428800
2/3/2016,23.75,24.209999,23.52,24.0875,21.957975,183857200
2/4/2016,23.965,24.3325,23.797501,24.15,22.134415,185886800
2/5/2016,24.129999,24.23,23.422501,23.504999,21.543243,185672400
2/8/2016,23.282499,23.924999,23.26,23.752501,21.77009,216085600
2/9/2016,23.5725,23.985001,23.4825,23.747499,21.765505,177324800
2/10/2016,23.98,24.0875,23.525,23.567499,21.600529,169374400
2/11/2016,23.4475,23.68,23.147499,23.424999,21.469923,200298800
2/12/2016,23.547501,23.625,23.252501,23.497499,21.536375,161405600
2/16/2016,23.754999,24.2125,23.6525,24.16,22.143574,196231600
2/17/2016,24.1675,24.5525,24.0375,24.530001,22.482702,179452800
2/18/2016,24.709999,24.7225,24.022499,24.065001,22.056517,156084000
2/19/2016,24,24.190001,23.950001,24.01,22.0061,141496800
2/22/2016,24.077499,24.225,23.98,24.219999,22.198578,137123200
2/23/2016,24.1,24.125,23.637501,23.672501,21.696768,127770400
2/24/2016,23.495001,24.094999,23.33,24.025,22.019844,145022800
2/25/2016,24.012501,24.190001,23.8125,24.190001,22.171076,110330800
2/26/2016,24.299999,24.504999,24.145,24.227501,22.205444,115964400
2/29/2016,24.215,24.557501,24.1625,24.172501,22.155035,140865200
3/1/2016,24.4125,25.192499,24.355,25.1325,23.034906,201628400
3/2/2016,25.127501,25.2225,24.91,25.1875,23.085327,132678400
3/3/2016,25.145,25.4275,25.112499,25.375,23.257172,147822800
3/4/2016,25.592501,25.9375,25.342501,25.752501,23.603161,184220400
3/7/2016,25.5975,25.7075,25.24,25.467501,23.341955,143315600
3/8/2016,25.195,25.440001,25.1,25.2575,23.149477,126247600
3/9/2016,25.327499,25.395,25.067499,25.280001,23.170105,108806800
3/10/2016,25.352501,25.559999,25.0375,25.2925,23.181557,134054400
3/11/2016,25.559999,25.57,25.375,25.565001,23.431316,109632800
3/14/2016,25.477501,25.727501,25.445,25.629999,23.490887,100304400
3/15/2016,25.99,26.295,25.9625,26.145,23.962908,160270800
3/16/2016,26.1525,26.577499,26.147499,26.4925,24.281408,153214000
3/17/2016,26.379999,26.6175,26.24,26.450001,24.242456,137682800
3/18/2016,26.584999,26.625,26.297501,26.48,24.269949,176820800
3/21/2016,26.4825,26.9125,26.285,26.477501,24.267658,142010800
3/22/2016,26.3125,26.8225,26.3025,26.68,24.45326,129777600
3/23/2016,26.620001,26.7675,26.475,26.532499,24.318066,102814000
3/24/2016,26.3675,26.5625,26.2225,26.4175,24.212664,104532000
3/28/2016,26.5,26.547501,26.264999,26.297501,24.102682,77645600
3/29/2016,26.2225,26.9475,26.219999,26.92,24.673229,124760400
3/30/2016,27.1625,27.605,27.15,27.389999,25.104002,182404400
3/31/2016,27.43,27.475,27.219999,27.247499,24.973398,103553600
4/1/2016,27.195,27.5,27.049999,27.497499,25.202524,103496000
4/4/2016,27.605,28.047501,27.567499,27.780001,25.461456,149424800
4/5/2016,27.377501,27.682501,27.355,27.452499,25.161285,106314800
4/6/2016,27.557501,27.745001,27.299999,27.74,25.424793,105616400
4/7/2016,27.487499,27.605,27.030001,27.135,24.870279,127207600
4/8/2016,27.227501,27.442499,27.0425,27.165001,24.897779,94326800
4/11/2016,27.2425,27.6525,27.2075,27.254999,24.980267,117630000
4/12/2016,27.334999,27.625,27.165001,27.610001,25.305645,108929200
4/13/2016,27.700001,28.084999,27.700001,28.01,25.672255,133029200
4/14/2016,27.905001,28.0975,27.8325,28.025,25.686003,101895600
4/15/2016,28.0275,28.075001,27.432501,27.4625,25.170448,187756000
4/18/2016,27.2225,27.237499,26.735001,26.870001,24.627398,243286000
4/19/2016,26.969999,27,26.557501,26.727501,24.496792,129539600
4/20/2016,26.66,27.022499,26.514999,26.782499,24.547203,122444000
4/21/2016,26.7325,26.7325,26.379999,26.4925,24.281408,126210000
4/22/2016,26.252501,26.620001,26.155001,26.42,24.214964,134732400
4/25/2016,26.25,26.4125,26.127501,26.27,24.07748,112126400
4/26/2016,25.977501,26.325001,25.977501,26.0875,23.91021,224064800
4/27/2016,24,24.6775,23.92,24.455,22.413956,458408400
4/28/2016,24.4025,24.469999,23.5625,23.7075,21.728846,328970800
4/29/2016,23.497499,23.68,23.127501,23.434999,21.479094,274126000
5/2/2016,23.4925,23.52,23.1,23.41,21.456175,192640400
5/3/2016,23.549999,23.934999,23.42,23.795,21.809042,227325200
5/4/2016,23.799999,23.975,23.455,23.547501,21.582199,164102000
5/5/2016,23.5,23.5175,23.17,23.309999,21.4946,143562000
5/6/2016,23.342501,23.362499,22.9625,23.18,21.374729,174799600
5/9/2016,23.25,23.442499,23.147499,23.1975,21.390863,131745600
5/10/2016,23.3325,23.3925,23.0275,23.355,21.536091,134747200
5/11/2016,23.370001,23.3925,23.115,23.127501,21.326307,114876400
5/12/2016,23.18,23.195,22.3675,22.584999,20.826061,305258800
5/13/2016,22.5,22.9175,22.5,22.629999,20.867556,177571200
5/16/2016,23.0975,23.5975,22.9125,23.469999,21.642139,245039200
5/17/2016,23.637501,23.674999,23.252501,23.372499,21.552233,187667600
5/18/2016,23.540001,23.8025,23.4725,23.639999,21.798897,168249600
5/19/2016,23.66,23.66,23.3925,23.549999,21.715908,121768400
5/20/2016,23.66,23.8575,23.629999,23.805,21.951048,128104000
5/23/2016,23.967501,24.297501,23.9175,24.1075,22.229986,152074400
5/24/2016,24.305,24.522499,24.209999,24.475,22.568871,140560800
5/25/2016,24.6675,24.934999,24.5275,24.905001,22.965384,152675200
5/26/2016,24.92,25.182501,24.66,25.102501,23.147499,225324800
5/27/2016,24.860001,25.1175,24.8125,25.0875,23.133667,145364800
5/31/2016,24.9,25.1,24.705,24.965,23.020708,169228800
6/1/2016,24.754999,24.885,24.5825,24.615,22.697968,116693200
6/2/2016,24.4,24.459999,24.157499,24.43,22.527374,160766400
6/3/2016,24.4475,24.567499,24.362499,24.48,22.573475,114019600
6/6/2016,24.497499,25.4725,24.387501,24.657499,22.737156,93170000
6/7/2016,24.8125,24.967501,24.74,24.7575,22.829367,89638000
6/8/2016,24.754999,24.889999,24.67,24.735001,22.808622,83392400
6/9/2016,24.625,24.997499,24.615,24.9125,22.97229,106405600
6/10/2016,24.6325,24.8375,24.620001,24.7075,22.783264,126851600
6/13/2016,24.672501,24.780001,24.275,24.334999,22.439774,152082000
6/14/2016,24.33,24.620001,24.1875,24.365,22.467438,127727600
6/15/2016,24.455,24.602501,24.2575,24.285,22.393663,117780800
6/16/2016,24.112499,24.4375,24.0175,24.387501,22.48818,125307200
6/17/2016,24.155001,24.1625,23.825001,23.8325,21.976406,244032800
6/20/2016,24,24.1425,23.7575,23.775,21.923388,137647600
6/21/2016,23.735001,24.0875,23.67,23.977501,22.110115,142185600
6/22/2016,24.0625,24.2225,23.8375,23.887501,22.027121,116876400
6/23/2016,23.985001,24.0725,23.8125,24.025,22.15391,128960800
6/24/2016,23.227501,23.665001,23.1625,23.35,21.531485,301245600
6/27/2016,23.25,23.262501,22.875,23.01,21.217958,181958400
6/28/2016,23.225,23.415001,23.035,23.397499,21.575287,161779600
6/29/2016,23.4925,23.637501,23.407499,23.6,21.762012,146124000
6/30/2016,23.610001,23.942499,23.575001,23.9,22.038651,143345600
7/1/2016,23.872499,24.1175,23.8325,23.9725,22.105499,104106000
7/5/2016,23.8475,23.85,23.615,23.747499,21.898026,110820800
7/6/2016,23.65,23.915001,23.592501,23.8825,22.022518,123796400
7/7/2016,23.924999,24.125,23.905001,23.985001,22.117031,100558400
7/8/2016,24.122499,24.2225,24.012501,24.17,22.287622,115648400
7/11/2016,24.1875,24.4125,24.182501,24.245001,22.356779,95179600
7/12/2016,24.2925,24.424999,24.280001,24.355,22.45821,96670000
7/13/2016,24.352501,24.4175,24.209999,24.217501,22.331425,103568800
7/14/2016,24.3475,24.747499,24.33,24.6975,22.774038,155676000
7/15/2016,24.73,24.825001,24.625,24.695,22.771738,120548000
7/18/2016,24.674999,25.032499,24.65,24.9575,23.013796,145975600
7/19/2016,24.889999,25,24.834999,24.967501,23.023014,95119600
7/20/2016,25,25.115,24.934999,24.99,23.04376,105104000
7/21/2016,24.9575,25.25,24.782499,24.8575,22.921581,130808000
7/22/2016,24.815001,24.825001,24.577499,24.665001,22.74407,113254800
7/25/2016,24.5625,24.709999,24.23,24.334999,22.439774,161531600
7/26/2016,24.205,24.4925,24.105,24.1675,22.285318,224959200
7/27/2016,26.067499,26.0875,25.6875,25.737499,23.733042,369379200
7/28/2016,25.7075,26.112499,25.705,26.084999,24.053478,159479200
7/29/2016,26.047501,26.137501,25.92,26.0525,24.02351,110934800
8/1/2016,26.102501,26.5375,26.102501,26.512501,24.447687,152671600
8/2/2016,26.512501,26.5175,26,26.120001,24.085751,135266400
8/3/2016,26.202499,26.459999,26.192499,26.4475,24.387745,120810400
8/4/2016,26.395,26.5,26.32,26.467501,24.538404,109634800
8/5/2016,26.567499,26.9125,26.545,26.870001,24.911566,162213600
8/8/2016,26.879999,27.092501,26.790001,27.092501,25.117851,112148800
8/9/2016,27.057501,27.235001,27.002501,27.202499,25.21983,105260800
8/10/2016,27.1775,27.225,26.940001,27,25.032093,96034000
8/11/2016,27.129999,27.2325,26.9625,26.9825,25.015869,109938000
8/12/2016,26.945,27.110001,26.945,27.045,25.073816,74641600
8/15/2016,27.035,27.385,27.02,27.370001,25.375128,103472800
8/16/2016,27.407499,27.557501,27.3025,27.344999,25.351946,135177600
8/17/2016,27.275,27.342501,27.084999,27.305,25.314859,101424000
8/18/2016,27.307501,27.4,27.254999,27.27,25.282412,87938800
8/19/2016,27.192499,27.422501,27.09,27.34,25.347315,101472400
8/22/2016,27.215,27.275,26.9625,27.127501,25.150297,103280800
8/23/2016,27.147499,27.33,27.1325,27.2125,25.229103,85030800
8/24/2016,27.1425,27.1875,26.92,27.0075,25.039045,94700400
8/25/2016,26.8475,26.969999,26.67,26.8925,24.932426,100344800
8/26/2016,26.852501,26.987499,26.577499,26.735001,24.786411,111065200
8/29/2016,26.655001,26.860001,26.5725,26.705,24.758593,99881200
8/30/2016,26.450001,26.625,26.375,26.5,24.568535,99455600
8/31/2016,26.415001,26.6425,26.41,26.525,24.591717,118649600
9/1/2016,26.535,26.700001,26.405001,26.682501,24.737732,106806000
9/2/2016,26.924999,27,26.705,26.932501,24.969513,107210000
9/6/2016,26.975,27.075001,26.877501,26.924999,24.962557,107521600
9/7/2016,26.9575,27.190001,26.7675,27.09,25.115532,169457200
9/8/2016,26.8125,26.817499,26.309999,26.379999,24.457283,212008000
9/9/2016,26.16,26.43,25.782499,25.782499,23.903334,186228000
9/12/2016,25.6625,26.43,25.6325,26.360001,24.43874,181171200
9/13/2016,26.877501,27.1975,26.809999,26.987499,25.020504,248704800
9/14/2016,27.182501,28.2575,27.15,27.942499,25.905899,443554800
9/15/2016,28.465,28.932501,28.372499,28.8925,26.786657,359934400
9/16/2016,28.780001,29.032499,28.51,28.73,26.636002,319547600
9/19/2016,28.797501,29.045,28.3125,28.395,26.32542,188092000
9/20/2016,28.262501,28.530001,28.127501,28.3925,26.323099,138057200
9/21/2016,28.4625,28.497499,28.110001,28.387501,26.318464,144012800
9/22/2016,28.5875,28.735001,28.5,28.655001,26.566467,124296000
9/23/2016,28.605,28.6975,27.887501,28.1775,26.123768,209924800
9/26/2016,27.91,28.3475,27.887501,28.219999,26.163174,119477600
9/27/2016,28.25,28.295,28.084999,28.272499,26.211843,98429600
9/28/2016,28.422501,28.66,28.3575,28.487499,26.411175,118564400
9/29/2016,28.290001,28.450001,27.950001,28.045,26.000927,143548000
9/30/2016,28.115,28.342501,27.950001,28.262501,26.202574,145516400
10/3/2016,28.1775,28.262501,28.07,28.129999,26.079731,86807200
10/4/2016,28.264999,28.577499,28.157499,28.25,26.19099,118947200
10/5/2016,28.35,28.415001,28.172501,28.262501,26.202574,85812400
10/6/2016,28.424999,28.584999,28.282499,28.4725,26.397278,115117200
10/7/2016,28.577499,28.639999,28.377501,28.514999,26.436672,97433600
10/10/2016,28.754999,29.1875,28.68,29.012501,26.897917,144944000
10/11/2016,29.424999,29.672501,29.049999,29.075001,26.955853,256164000
10/12/2016,29.3375,29.495001,29.1875,29.334999,27.196903,150347200
10/13/2016,29.1975,29.360001,28.93,29.245001,27.113464,140769600
10/14/2016,29.469999,29.5425,29.282499,29.407499,27.264122,142608800
10/17/2016,29.3325,29.459999,29.195,29.387501,27.245581,94499600
10/18/2016,29.545,29.5525,29.362499,29.3675,27.227041,98214000
10/19/2016,29.3125,29.440001,28.450001,29.280001,27.145914,80138400
10/20/2016,29.215,29.344999,29.0825,29.264999,27.132008,96503200
10/21/2016,29.202499,29.227501,29.07,29.15,27.025385,92770800
10/24/2016,29.275,29.434999,29.25,29.4125,27.268761,94154800
10/25/2016,29.487499,29.59,29.327499,29.5625,27.407822,192516000
10/26/2016,28.577499,28.924999,28.327499,28.897499,26.791292,264536800
10/27/2016,28.8475,28.965,28.525,28.620001,26.534021,138248000
10/28/2016,28.467501,28.8025,28.362499,28.43,26.357872,151446800
10/31/2016,28.4125,28.557501,28.299999,28.385,26.316147,105677600
11/1/2016,28.365,28.442499,27.6325,27.872499,25.840994,175303200
11/2/2016,27.85,28.0875,27.807501,27.897499,25.864178,113326800
11/3/2016,27.745001,27.865,27.387501,27.4575,25.586948,107730400
11/4/2016,27.1325,27.5625,27.0275,27.209999,25.35631,123348000
11/7/2016,27.52,27.627501,27.365,27.602501,25.722073,130240000
11/8/2016,27.577499,27.93,27.424999,27.764999,25.873497,97016800
11/9/2016,27.469999,27.83,27.012501,27.719999,25.831558,236705600
11/10/2016,27.772499,27.772499,26.4575,26.9475,25.111692,228538000
11/11/2016,26.780001,27.217501,26.637501,27.1075,25.26079,136575600
11/14/2016,26.9275,26.952499,26.02,26.4275,24.627117,204702000
11/15/2016,26.6425,26.92,26.540001,26.7775,24.953272,129058000
11/16/2016,26.674999,27.557501,26.65,27.497499,25.624224,235362000
11/17/2016,27.452499,27.5875,27.2075,27.487499,25.614899,110528000
11/18/2016,27.43,27.635,27.415001,27.514999,25.64053,113715600
11/21/2016,27.530001,27.997499,27.502501,27.932501,26.029589,117058400
11/22/2016,27.987499,28.105,27.85,27.950001,26.0459,103862000
11/23/2016,27.84,27.877501,27.5825,27.807501,25.913099,109705600
11/25/2016,27.782499,27.967501,27.737499,27.9475,26.043564,45903600
11/28/2016,27.8575,28.1175,27.8475,27.8925,25.992311,108776000
11/29/2016,27.695,28.0075,27.5175,27.865,25.966682,114115200
11/30/2016,27.9,28.049999,27.567499,27.629999,25.74769,144649200
12/1/2016,27.592501,27.735001,27.2575,27.372499,25.507736,148347600
12/2/2016,27.2925,27.522499,27.2125,27.475,25.603258,106112000
12/5/2016,27.5,27.5075,27.0625,27.2775,25.419207,137298000
12/6/2016,27.375,27.59,27.297501,27.487499,25.614899,104782000
12/7/2016,27.315001,27.797501,27.290001,27.7575,25.866508,119994800
12/8/2016,27.715,28.1075,27.65,28.030001,26.120445,108273200
12/9/2016,28.077499,28.674999,28.077499,28.487499,26.546776,137610400
12/12/2016,28.3225,28.75,28.122499,28.325001,26.395346,105497600
12/13/2016,28.459999,28.98,28.4375,28.797501,26.835659,174935200
12/14/2016,28.76,29.049999,28.745001,28.797501,26.835659,136127200
12/15/2016,28.844999,29.182501,28.807501,28.955,26.982424,186098000
12/16/2016,29.1175,29.125,28.9125,28.9925,27.017374,177404400
12/19/2016,28.950001,29.344999,28.9375,29.16,27.173464,111117600
12/20/2016,29.184999,29.375,29.17,29.237499,27.245686,85700000
12/21/2016,29.200001,29.35,29.195,29.264999,27.271309,95132800
12/22/2016,29.0875,29.127501,28.91,29.0725,27.091923,104343600
12/23/2016,28.897499,29.129999,28.897499,29.129999,27.14551,56998000
12/27/2016,29.129999,29.450001,29.122499,29.315001,27.317898,73187600
12/28/2016,29.379999,29.504999,29.049999,29.190001,27.201426,83623600
12/29/2016,29.112499,29.2775,29.1,29.182501,27.194427,60158000
12/30/2016,29.1625,29.299999,28.8575,28.955,26.982424,122345200
1/3/2017,28.950001,29.0825,28.690001,29.0375,27.059307,115127600
1/4/2017,28.9625,29.127501,28.9375,29.004999,27.02902,84472400
1/5/2017,28.98,29.215,28.952499,29.1525,27.166471,88774400
1/6/2017,29.195,29.540001,29.1175,29.477501,27.469334,127007600
1/9/2017,29.487499,29.8575,29.485001,29.747499,27.720936,134247600
1/10/2017,29.692499,29.844999,29.575001,29.7775,27.748898,97848400
1/11/2017,29.684999,29.9825,29.65,29.9375,27.897995,110354400
1/12/2017,29.725,29.825001,29.5525,29.8125,27.781511,108344800
1/13/2017,29.7775,29.905001,29.702499,29.76,27.732584,104447600
1/17/2017,29.584999,30.059999,29.555,30,27.956234,137759200
1/18/2017,30,30.125,29.9275,29.997499,27.953909,94852000
1/19/2017,29.85,30.022499,29.842501,29.945,27.904987,102389200
1/20/2017,30.112499,30.112499,29.932501,30,27.956234,130391600
1/23/2017,30,30.202499,29.942499,30.02,27.974874,88200800
1/24/2017,29.887501,30.025,29.875,29.9925,27.949249,92844000
1/25/2017,30.105,30.525,30.07,30.469999,28.39422,129510400
1/26/2017,30.4175,30.610001,30.4,30.485001,28.408197,105350400
1/27/2017,30.535,30.5875,30.4,30.487499,28.410526,82251600
1/30/2017,30.2325,30.407499,30.165001,30.407499,28.335972,121510000
1/31/2017,30.2875,30.3475,30.155001,30.3375,28.270742,196804000
2/1/2017,31.7575,32.622501,31.752501,32.1875,29.994713,447940000
2/2/2017,31.995001,32.3475,31.945,32.1325,29.94346,134841600
2/3/2017,32.077499,32.297501,32.040001,32.27,30.071589,98029200
2/6/2017,32.282501,32.625,32.224998,32.572498,30.353485,107383600
2/7/2017,32.634998,33.022499,32.612499,32.8825,30.642365,152735200
2/8/2017,32.837502,33.055,32.805,33.009998,30.761171,92016400
2/9/2017,32.912498,33.112499,32.779999,33.105,30.983458,113399600
2/10/2017,33.115002,33.235001,33.012501,33.029999,30.913261,80262000
2/13/2017,33.27,33.455002,33.1875,33.322498,31.187021,92141600
2/14/2017,33.3675,33.772499,33.3125,33.755001,31.591808,132904800
2/15/2017,33.880001,34.067501,33.654999,33.877499,31.706457,142492400
2/16/2017,33.9175,33.974998,33.709999,33.837502,31.669016,90338400
2/17/2017,33.775002,33.9575,33.775002,33.93,31.755587,88792800
2/21/2017,34.057499,34.1875,33.994999,34.174999,31.984884,98028800
2/22/2017,34.107498,34.279999,34.0275,34.2775,32.080818,83347600
2/23/2017,34.345001,34.369999,34.075001,34.1325,31.945103,83152800
2/24/2017,33.977501,34.165001,33.82,34.165001,31.975525,87106400
2/27/2017,34.285,34.360001,34.07,34.232498,32.038696,81029600
2/28/2017,34.27,34.360001,34.174999,34.247501,32.052746,93931600
3/1/2017,34.4725,35.037498,34.400002,34.947498,32.707886,145658400
3/2/2017,35,35.07,34.689999,34.740002,32.51368,104844000
3/3/2017,34.695,34.9575,34.647499,34.945,32.705536,84432400
3/6/2017,34.842499,34.942501,34.650002,34.834999,32.602592,87000000
3/7/2017,34.764999,34.994999,34.697498,34.880001,32.644695,69785200
3/8/2017,34.737499,34.950001,34.705002,34.75,32.523052,74828800
3/9/2017,34.685001,34.697498,34.262501,34.669998,32.448162,88623600
3/10/2017,34.8125,34.84,34.66,34.785,32.55579,78451200
3/13/2017,34.712502,34.857498,34.705002,34.799999,32.569836,69686800
3/14/2017,34.825001,34.912498,34.709999,34.747501,32.520699,61236400
3/15/2017,34.852501,35.1875,34.7575,35.115002,32.864647,102767200
3/16/2017,35.18,35.255001,35.064999,35.172501,32.918468,76928000
3/17/2017,35.25,35.25,34.9725,34.997501,32.754673,175540000
3/20/2017,35.099998,35.375,35.057499,35.365002,33.098629,86168000
3/21/2017,35.5275,35.700001,34.932499,34.959999,32.719578,158119600
3/22/2017,34.962502,35.400002,34.939999,35.355,33.089268,103440800
3/23/2017,35.314999,35.395,35.1525,35.23,32.972271,81385200
3/24/2017,35.375,35.435001,35.087502,35.16,32.906769,89582400
3/27/2017,34.8475,35.305,34.654999,35.220001,32.96291,94300400
3/28/2017,35.227501,36.009998,35.154999,35.950001,33.646137,133499200
3/29/2017,35.919998,36.122501,35.797501,36.029999,33.721008,116760000
3/30/2017,36.047501,36.125,35.875,35.982498,33.676552,84829200
3/31/2017,35.93,36.067501,35.752499,35.915001,33.613384,78646800
4/3/2017,35.927502,36.029999,35.762501,35.924999,33.622738,79942800
4/4/2017,35.8125,36.2225,35.7925,36.192501,33.873096,79565600
4/5/2017,36.055,36.365002,35.952499,36.005001,33.697617,110871600
4/6/2017,36.072498,36.130001,35.862499,35.915001,33.613384,84596000
4/7/2017,35.932499,36.044998,35.817501,35.834999,33.538506,66688800
4/10/2017,35.900002,35.970001,35.724998,35.7925,33.498737,75733600
4/11/2017,35.735001,35.837502,35.014999,35.407501,33.138416,121517600
4/12/2017,35.400002,35.537498,35.252499,35.450001,33.178181,81400000
4/13/2017,35.477501,35.595001,35.262501,35.262501,33.002697,71291600
4/17/2017,35.369999,35.470001,35.217499,35.4575,33.185204,66328400
4/18/2017,35.352501,35.509998,35.2775,35.299999,33.037788,58790000
4/19/2017,35.470001,35.5,35.112499,35.169998,32.916126,69313600
4/20/2017,35.305,35.73,35.290001,35.610001,33.327919,93278400
4/21/2017,35.610001,35.669998,35.462502,35.567501,33.288151,69283600
4/24/2017,35.875,35.987499,35.794998,35.91,33.608707,68537200
4/25/2017,35.977501,36.224998,35.967499,36.1325,33.816944,75486000
4/26/2017,36.1175,36.150002,35.845001,35.919998,33.618061,80164800
4/27/2017,35.98,36.040001,35.827499,35.947498,33.643791,56985200
4/28/2017,36.022499,36.075001,35.817501,35.912498,33.611031,83441600
5/1/2017,36.275002,36.799999,36.240002,36.645,34.296597,134411600
5/2/2017,36.884998,37.022499,36.709999,36.877499,34.514194,181408800
5/3/2017,36.397499,36.872501,36.067501,36.764999,34.408909,182788000
5/4/2017,36.630001,36.785,36.452499,36.6325,34.284901,93487600
5/5/2017,36.689999,37.244999,36.689999,37.240002,34.853466,109310800
5/8/2017,37.2575,38.424999,37.2575,38.252499,35.801079,195009600
5/9/2017,38.467499,38.720001,38.362499,38.497501,36.03038,156521600
5/10/2017,38.407501,38.485001,38.0275,38.314999,35.859573,103222800
5/11/2017,38.112499,38.517502,38.077499,38.487499,36.169689,109020400
5/12/2017,38.674999,39.105,38.6675,39.025002,36.674831,130108000
5/15/2017,39.002499,39.162498,38.762501,38.924999,36.580845,104038800
5/16/2017,38.985001,39.014999,38.68,38.8675,36.526817,80194000
5/17/2017,38.400002,38.642502,37.427502,37.5625,35.300411,203070800
5/18/2017,37.817501,38.334999,37.782501,38.134998,35.838425,134272800
5/19/2017,38.345001,38.494999,38.157501,38.264999,35.960598,107843200
5/22/2017,38.5,38.645,38.227501,38.497501,36.1791,91865600
5/23/2017,38.724998,38.724998,38.327499,38.450001,36.13446,79675600
5/24/2017,38.459999,38.5425,38.1675,38.334999,36.026379,76712000
5/25/2017,38.432499,38.587502,38.2575,38.467499,36.150909,76942400
5/26/2017,38.5,38.560001,38.327499,38.4025,36.089817,87710400
5/30/2017,38.355,38.607498,38.3325,38.4175,36.103916,80507600
5/31/2017,38.4925,38.5425,38.095001,38.189999,35.890114,97804800
6/1/2017,38.2925,38.3325,38.055,38.294998,35.988792,65616400
6/2/2017,38.395,38.862499,38.2225,38.862499,36.522121,111082800
6/5/2017,38.584999,38.612499,38.365002,38.482498,36.165001,101326800
6/6/2017,38.474998,38.952499,38.445,38.612499,36.287167,106499600
6/7/2017,38.755001,38.994999,38.619999,38.842499,36.503326,84278400
6/8/2017,38.8125,38.884998,38.599998,38.747501,36.414047,85003200
6/9/2017,38.797501,38.797501,36.505001,37.244999,35.002026,259530800
6/12/2017,36.435001,36.522499,35.627499,36.355,34.165615,289229200
6/13/2017,36.790001,36.862499,36.287498,36.647499,34.440506,136661600
6/14/2017,36.875,36.875,35.959999,36.290001,34.104538,126124800
6/15/2017,35.830002,36.119999,35.552502,36.072498,33.900127,128661600
6/16/2017,35.945,36.125,35.549999,35.567501,33.425552,201444400
6/19/2017,35.915001,36.685001,35.915001,36.584999,34.381771,130165600
6/20/2017,36.717499,36.717499,36.235001,36.252499,34.069298,99600400
6/21/2017,36.380001,36.517502,36.1525,36.467499,34.271347,85063200
6/22/2017,36.442501,36.674999,36.279999,36.407501,34.214958,76425200
6/23/2017,36.282501,36.790001,36.2775,36.57,34.36768,141757600
